city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Oeleu,-9.7457,124.7412,Indonesia,ID,Nusa Tenggara Timur,minor,,
Numeto,-9.7677,124.2759,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nefonaek,-9.7518,124.2958,Indonesia,ID,Nusa Tenggara Timur,minor,,
Neto,-9.8505,124.3946,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nunutoko,-9.9481,124.6331,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bosen,-9.7187,124.2883,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oebesa,-9.8665,124.2903,Indonesia,ID,Nusa Tenggara Timur,minor,,
Manufui,-9.7903,124.7262,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tubel,-9.9621,124.5329,Indonesia,ID,Nusa Tenggara Timur,minor,,
Soe,-9.8608,124.2827,Indonesia,ID,Nusa Tenggara Timur,minor,,
Noebesa,-9.8575,124.4643,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nunkolo,-9.8708,124.7172,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oetaman,-10.0455,124.1806,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kampungtengah,-9.9246,124.1421,Indonesia,ID,Nusa Tenggara Timur,minor,,
Hoi,-9.8152,124.4338,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oetotom,-9.8434,124.7207,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nunumeu Timur,-9.8626,124.2993,Indonesia,ID,Nusa Tenggara Timur,minor,,
Talmanu,-9.7424,124.2601,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kuanfatu,-10.0236,124.4480,Indonesia,ID,Nusa Tenggara Timur,minor,,
Belua,-9.9337,124.3777,Indonesia,ID,Nusa Tenggara Timur,minor,,
Sahan,-9.9063,124.6798,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oelui,-9.9543,124.4632,Indonesia,ID,Nusa Tenggara Timur,minor,,
Op,-9.9152,124.6472,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oekefan,-9.8605,124.2901,Indonesia,ID,Nusa Tenggara Timur,minor,,
Timutuka,-9.9974,124.5339,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kuafeu,-9.9544,124.1255,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kusi,-9.8640,124.3625,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kusi,-10.0406,124.4709,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oekamusa,-9.8747,124.3064,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mnelalete,-9.8860,124.3112,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nefokoko,-9.7249,124.1532,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oetuke,-9.9909,124.5543,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oof,-9.9714,124.4523,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nonohonis,-9.8450,124.2858,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oehala,-9.6821,124.2478,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bileon,-9.7853,124.5364,Indonesia,ID,Nusa Tenggara Timur,minor,,
Toifae,-9.6994,124.4268,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kotai,-10.0482,124.4076,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nifuboko,-9.8580,124.2698,Indonesia,ID,Nusa Tenggara Timur,minor,,
Pili,-9.7770,124.5057,Indonesia,ID,Nusa Tenggara Timur,minor,,
Taubneno,-9.8615,124.2850,Indonesia,ID,Nusa Tenggara Timur,minor,,
Haumeni,-9.8851,124.6563,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nobinobi,-9.8354,124.4588,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oefau,-9.8491,124.2962,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oefau,-9.9060,124.5313,Indonesia,ID,Nusa Tenggara Timur,minor,,
Sbo’o,-9.8392,124.6549,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oeekam,-9.7087,124.5886,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oeekam,-9.9481,124.5139,Indonesia,ID,Nusa Tenggara Timur,minor,,
Haunubenak,-9.9478,124.5363,Indonesia,ID,Nusa Tenggara Timur,minor,,
Niupmetan,-10.0742,124.4796,Indonesia,ID,Nusa Tenggara Timur,minor,,
Toifeu,-10.0919,124.2304,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oinlasi,-9.8499,124.5744,Indonesia,ID,Nusa Tenggara Timur,minor,,
Polen,-9.6870,124.4804,Indonesia,ID,Nusa Tenggara Timur,minor,,
Sakteo,-9.7955,124.2800,Indonesia,ID,Nusa Tenggara Timur,minor,,
Siso,-9.8719,124.2209,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kolbano,-10.0347,124.5221,Indonesia,ID,Nusa Tenggara Timur,minor,,
Baki,-9.9293,124.4743,Indonesia,ID,Nusa Tenggara Timur,minor,,
Beskolen,-9.6883,124.2784,Indonesia,ID,Nusa Tenggara Timur,minor,,
Koana,-9.8293,124.6913,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oesapi,-9.7181,124.6103,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kotabaru,-9.8568,124.2865,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oetua,-9.6841,124.6051,Indonesia,ID,Nusa Tenggara Timur,minor,,
Poto,-9.9050,124.5771,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oefatu,-9.8541,124.4151,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bijeli,-9.6682,124.3329,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bijeli,-9.6543,124.3765,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kie,-9.8448,124.5481,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oenunu,-9.8543,124.2531,Indonesia,ID,Nusa Tenggara Timur,minor,,
Huineno,-9.7372,124.2198,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mnelabano,-9.7125,124.6695,Indonesia,ID,Nusa Tenggara Timur,minor,,
Liliana,-9.6976,124.1397,Indonesia,ID,Nusa Tenggara Timur,minor,,
Neosob,-9.7606,124.4816,Indonesia,ID,Nusa Tenggara Timur,minor,,
Poli,-9.7680,124.7026,Indonesia,ID,Nusa Tenggara Timur,minor,,
Fauthanin,-10.0218,124.4394,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bestamuti,-9.6370,124.3011,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tuaneten,-9.9976,124.2743,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kolo,-9.7439,124.5826,Indonesia,ID,Nusa Tenggara Timur,minor,,
Binab,-9.5834,124.2896,Indonesia,ID,Nusa Tenggara Timur,minor,,
Besnam,-9.6507,124.6565,Indonesia,ID,Nusa Tenggara Timur,minor,,
Neofbaun,-9.8529,124.2342,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bonefatu,-9.6784,124.7090,Indonesia,ID,Nusa Tenggara Timur,minor,,
Fatuhilik,-9.8038,124.6041,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tubunaen,-9.9788,124.1392,Indonesia,ID,Nusa Tenggara Timur,minor,,
Linakelopu,-9.8067,124.6029,Indonesia,ID,Nusa Tenggara Timur,minor,,
Anin,-9.8429,124.5793,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tuanalepe,-9.9404,124.3147,Indonesia,ID,Nusa Tenggara Timur,minor,,
Pisan,-9.7364,124.5975,Indonesia,ID,Nusa Tenggara Timur,minor,,
Taekas,-9.9340,124.1723,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kuaeno,-9.7084,124.5803,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oenpeotnai,-9.8524,124.5707,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oepula,-9.8726,124.3365,Indonesia,ID,Nusa Tenggara Timur,minor,,
Lani,-10.0860,124.4488,Indonesia,ID,Nusa Tenggara Timur,minor,,
Suman,-10.0662,124.3449,Indonesia,ID,Nusa Tenggara Timur,minor,,
Malla,-9.7938,124.6945,Indonesia,ID,Nusa Tenggara Timur,minor,,
Fotilo,-9.7369,124.6935,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oesoot,-9.7259,124.7223,Indonesia,ID,Nusa Tenggara Timur,minor,,
Fatumnasi,-9.6511,124.2218,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oehumusu,-9.9396,124.1984,Indonesia,ID,Nusa Tenggara Timur,minor,,
Obesi,-9.7273,124.2760,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oepuah,-9.8714,124.3025,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tabu,-10.0350,124.2655,Indonesia,ID,Nusa Tenggara Timur,minor,,
Fatuulan,-9.9070,124.6140,Indonesia,ID,Nusa Tenggara Timur,minor,,
Naukae,-9.8249,124.4313,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nifufuni,-9.9403,124.4848,Indonesia,ID,Nusa Tenggara Timur,minor,,
Rote,-9.8662,124.2748,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kapan,-9.7348,124.2739,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nunmanu,-10.0431,124.3382,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tuateta,-9.7222,124.6496,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kualeu,-9.8617,124.6525,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kampungbaru,-9.8630,124.2799,Indonesia,ID,Nusa Tenggara Timur,minor,,
Leloboko,-9.6844,124.1878,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tobu,-9.6578,124.2883,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tene,-9.8403,124.6307,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oenopu,-9.8722,124.7049,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tumu,-9.8571,124.4903,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tutem,-9.6553,124.2654,Indonesia,ID,Nusa Tenggara Timur,minor,,
Naip,-10.0382,124.3427,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oefenu,-9.7567,124.6739,Indonesia,ID,Nusa Tenggara Timur,minor,,
Feuknoni,-9.8502,124.5163,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mio,-9.8414,124.3424,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nenas,-9.5827,124.2047,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oebai,-9.9831,124.1849,Indonesia,ID,Nusa Tenggara Timur,minor,,
Laob,-9.6980,124.3495,Indonesia,ID,Nusa Tenggara Timur,minor,,
Maemutip,-9.8773,124.6785,Indonesia,ID,Nusa Tenggara Timur,minor,,
Sunu,-9.8196,124.6412,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oelet,-9.7075,124.5329,Indonesia,ID,Nusa Tenggara Timur,minor,,
Melahue,-9.7522,124.4100,Indonesia,ID,Nusa Tenggara Timur,minor,,
Pusu,-9.8968,124.3204,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oemanu,-9.9250,124.2836,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nunbaki,-9.8481,124.1668,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tetaf,-9.8356,124.4327,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nunleu,-9.8799,124.6244,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nularan,-9.6136,124.6658,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kakan,-10.0061,124.4637,Indonesia,ID,Nusa Tenggara Timur,minor,,
Besnakeh,-9.6825,124.2733,Indonesia,ID,Nusa Tenggara Timur,minor,,
Naensaet,-9.9865,124.3316,Indonesia,ID,Nusa Tenggara Timur,minor,,
Sonlit,-9.6800,124.7403,Indonesia,ID,Nusa Tenggara Timur,minor,,
Supul,-9.8444,124.4468,Indonesia,ID,Nusa Tenggara Timur,minor,,
Amononi,-9.9607,124.4841,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nunsena,-9.5280,124.1693,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tunis,-9.7600,124.6056,Indonesia,ID,Nusa Tenggara Timur,minor,,
Sopo,-9.7742,124.4749,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oeleon,-9.7913,124.5766,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oekiu,-10.0687,124.3022,Indonesia,ID,Nusa Tenggara Timur,minor,,
Luluf,-10.0704,124.2419,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mmaaf,-9.6774,124.7004,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oemollo,-9.7089,124.2564,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oeoh,-9.7366,124.4852,Indonesia,ID,Nusa Tenggara Timur,minor,,
Ayotupas,-9.6971,124.7076,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kuatnana,-9.8937,124.2243,Indonesia,ID,Nusa Tenggara Timur,minor,,
Koa,-9.9313,124.0901,Indonesia,ID,Nusa Tenggara Timur,minor,,
Putun,-9.8781,124.6683,Indonesia,ID,Nusa Tenggara Timur,minor,,
Panite,-10.0703,124.2284,Indonesia,ID,Nusa Tenggara Timur,minor,,
Ayofanu,-9.8753,124.5908,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oni,-10.0813,124.4633,Indonesia,ID,Nusa Tenggara Timur,minor,,
Lalin,-9.7365,124.2781,Indonesia,ID,Nusa Tenggara Timur,minor,,
Neonmat,-9.8757,124.3317,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bone,-9.8136,124.4641,Indonesia,ID,Nusa Tenggara Timur,minor,,
Polo Satu,-9.7943,124.3550,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nifu,-9.6711,124.1503,Indonesia,ID,Nusa Tenggara Timur,minor,,
Oobibi,-9.9450,124.5882,Indonesia,ID,Nusa Tenggara Timur,minor,,
Noenoni,-9.7297,124.3737,Indonesia,ID,Nusa Tenggara Timur,minor,,
Hane,-9.9147,124.2223,Indonesia,ID,Nusa Tenggara Timur,minor,,
Fatubia,-9.8204,124.5113,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nifunaibesi,-9.6685,124.4889,Indonesia,ID,Nusa Tenggara Timur,minor,,
Waekolong,-8.7581,120.7293,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mombok,-8.5271,120.7293,Indonesia,ID,Nusa Tenggara Timur,minor,,
Necak,-8.4918,120.6190,Indonesia,ID,Nusa Tenggara Timur,minor,,
Dalo,-8.6593,120.6965,Indonesia,ID,Nusa Tenggara Timur,minor,,
Waetuwa,-8.3796,120.6062,Indonesia,ID,Nusa Tenggara Timur,minor,,
Waso,-8.4298,120.5859,Indonesia,ID,Nusa Tenggara Timur,minor,,
Rado,-8.4740,120.6709,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nggelok,-8.6489,120.7616,Indonesia,ID,Nusa Tenggara Timur,minor,,
Heret,-8.4076,120.6293,Indonesia,ID,Nusa Tenggara Timur,minor,,
Dampek,-8.3010,120.5938,Indonesia,ID,Nusa Tenggara Timur,minor,,
Rantang,-8.5485,120.7419,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nao,-8.4936,120.7339,Indonesia,ID,Nusa Tenggara Timur,minor,,
Ntaram,-8.5281,120.6937,Indonesia,ID,Nusa Tenggara Timur,minor,,
Watuka,-8.7552,120.7106,Indonesia,ID,Nusa Tenggara Timur,minor,,
Ranambeling,-8.6595,120.7129,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kenca,-8.4727,120.5590,Indonesia,ID,Nusa Tenggara Timur,minor,,
Teber,-8.6562,120.5941,Indonesia,ID,Nusa Tenggara Timur,minor,,
Golopau,-8.4101,120.5502,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kawit,-8.7215,120.5520,Indonesia,ID,Nusa Tenggara Timur,minor,,
Waling,-8.6466,120.6378,Indonesia,ID,Nusa Tenggara Timur,minor,,
Sarae,-8.3395,120.7594,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tuwa,-8.7295,120.6987,Indonesia,ID,Nusa Tenggara Timur,minor,,
Pesek,-8.7056,120.6177,Indonesia,ID,Nusa Tenggara Timur,minor,,
Ngkolong,-8.5513,120.7163,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tado,-8.7016,120.5956,Indonesia,ID,Nusa Tenggara Timur,minor,,
Sere,-8.8161,120.6680,Indonesia,ID,Nusa Tenggara Timur,minor,,
Pedak,-8.6710,120.6931,Indonesia,ID,Nusa Tenggara Timur,minor,,
Munde,-8.7926,120.7373,Indonesia,ID,Nusa Tenggara Timur,minor,,
Satarteu,-8.3210,120.5178,Indonesia,ID,Nusa Tenggara Timur,minor,,
Pejek,-8.6461,120.7225,Indonesia,ID,Nusa Tenggara Timur,minor,,
Borong,-8.8125,120.6097,Indonesia,ID,Nusa Tenggara Timur,minor,,
Lewe,-8.7440,120.6452,Indonesia,ID,Nusa Tenggara Timur,minor,,
Watunggong,-8.5418,120.6733,Indonesia,ID,Nusa Tenggara Timur,minor,,
Lengkoajang,-8.5074,120.6790,Indonesia,ID,Nusa Tenggara Timur,minor,,
Waenenda,-8.4539,120.6359,Indonesia,ID,Nusa Tenggara Timur,minor,,
Buti,-8.5015,120.7052,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kembo,-8.3971,120.8808,Indonesia,ID,Nusa Tenggara Timur,minor,,
Ntaur Satu,-8.6910,120.5294,Indonesia,ID,Nusa Tenggara Timur,minor,,
Rentung,-8.6746,120.5637,Indonesia,ID,Nusa Tenggara Timur,minor,,
Rentung,-8.4572,120.5498,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bombu,-8.6909,120.5162,Indonesia,ID,Nusa Tenggara Timur,minor,,
Waerana,-8.7818,120.7152,Indonesia,ID,Nusa Tenggara Timur,minor,,
Ngkiong,-8.5675,120.6568,Indonesia,ID,Nusa Tenggara Timur,minor,,
Biting,-8.5966,120.6341,Indonesia,ID,Nusa Tenggara Timur,minor,,
Ngusu,-8.7065,120.6769,Indonesia,ID,Nusa Tenggara Timur,minor,,
Lete,-8.7409,120.7706,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kaca,-8.7361,120.5721,Indonesia,ID,Nusa Tenggara Timur,minor,,
Ngkodal,-8.5648,120.7180,Indonesia,ID,Nusa Tenggara Timur,minor,,
Gurung,-8.7715,120.6383,Indonesia,ID,Nusa Tenggara Timur,minor,,
Jawa,-8.5620,120.6371,Indonesia,ID,Nusa Tenggara Timur,minor,,
Lengkorandang,-8.3470,120.7843,Indonesia,ID,Nusa Tenggara Timur,minor,,
Reweng,-8.4992,120.6439,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bentengjawa,-8.4569,120.5722,Indonesia,ID,Nusa Tenggara Timur,minor,,
Wera,-8.3400,120.7200,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mukun,-8.6580,120.6961,Indonesia,ID,Nusa Tenggara Timur,minor,,
Muting,-8.8488,120.6989,Indonesia,ID,Nusa Tenggara Timur,minor,,
Kipo,-8.7760,120.6774,Indonesia,ID,Nusa Tenggara Timur,minor,,
Pota,-8.3414,120.7607,Indonesia,ID,Nusa Tenggara Timur,minor,,
Lurut,-8.6528,120.6591,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nelabesa,-9.6268,124.6068,Indonesia,ID,Nusa Tenggara Timur,minor,,
Getengan,-3.1813,119.8839,Indonesia,ID,Sulawesi Selatan,minor,,
Buakayu,-3.1995,119.7232,Indonesia,ID,Sulawesi Selatan,minor,,
Totumbang,-3.0779,119.9211,Indonesia,ID,Sulawesi Selatan,minor,,
Karangintan,-3.4116,115.0134,Indonesia,ID,Kalimantan Selatan,minor,,
Sungaitabuk,-3.2473,114.7709,Indonesia,ID,Kalimantan Selatan,minor,,
Aluhaluh,-3.4991,114.5443,Indonesia,ID,Kalimantan Selatan,minor,,
Simpangempat,-3.2785,115.0293,Indonesia,ID,Kalimantan Selatan,minor,,
Astambul,-3.3696,114.9143,Indonesia,ID,Kalimantan Selatan,minor,,
Sungairaya,-3.2864,115.0561,Indonesia,ID,Kalimantan Selatan,minor,,
Pangaron,-3.3101,115.1961,Indonesia,ID,Kalimantan Selatan,minor,,
Gambut,-3.3961,114.6752,Indonesia,ID,Kalimantan Selatan,minor,,
Lempokasi,-3.4557,120.3661,Indonesia,ID,Sulawesi Selatan,minor,,
Walenrang,-2.8417,120.1222,Indonesia,ID,Sulawesi Selatan,minor,,
Belopa,-3.3849,120.3676,Indonesia,ID,Sulawesi Selatan,minor,,
Padangsappa,-3.2347,120.3005,Indonesia,ID,Sulawesi Selatan,minor,,
Bajo,-3.3788,120.3102,Indonesia,ID,Sulawesi Selatan,minor,,
Beuma,-3.2115,120.0527,Indonesia,ID,Sulawesi Selatan,minor,,
Lamasi,-2.8166,120.1763,Indonesia,ID,Sulawesi Selatan,minor,,
Larompong,-3.5150,120.3704,Indonesia,ID,Sulawesi Selatan,minor,,
Arosuka,-0.9500,100.6167,Indonesia,ID,Sumatera Barat,minor,,
Sulitair,-0.6126,100.6479,Indonesia,ID,Sumatera Barat,minor,,
Singkarak,-0.6909,100.6034,Indonesia,ID,Sumatera Barat,minor,,
Alahanpanjang,-1.0749,100.7935,Indonesia,ID,Sumatera Barat,minor,,
Gunung Talang,-0.9057,100.6271,Indonesia,ID,Sumatera Barat,minor,,
Surian,-1.2559,100.8813,Indonesia,ID,Sumatera Barat,minor,,
Sirukam,-0.8871,100.7595,Indonesia,ID,Sumatera Barat,minor,,
Npongge,-8.5531,118.2923,Indonesia,ID,Nusa Tenggara Barat,minor,,
Samangawah,-8.4955,118.2991,Indonesia,ID,Nusa Tenggara Barat,minor,,
Saneo,-8.4711,118.4495,Indonesia,ID,Nusa Tenggara Barat,minor,,
Doropeti,-8.3468,117.8216,Indonesia,ID,Nusa Tenggara Barat,minor,,
Nusajaya,-8.4817,118.3064,Indonesia,ID,Nusa Tenggara Barat,minor,,
Soriutu,-8.5191,118.3229,Indonesia,ID,Nusa Tenggara Barat,minor,,
Kambu,-8.3861,118.3212,Indonesia,ID,Nusa Tenggara Barat,minor,,
Soro,-8.5573,118.2381,Indonesia,ID,Nusa Tenggara Barat,minor,,
Pali,-8.3765,118.3093,Indonesia,ID,Nusa Tenggara Barat,minor,,
Konte,-8.5448,118.2340,Indonesia,ID,Nusa Tenggara Barat,minor,,
Lasi Dua,-8.3019,118.4027,Indonesia,ID,Nusa Tenggara Barat,minor,,
Woja,-8.6366,118.3542,Indonesia,ID,Nusa Tenggara Barat,minor,,
Rora Timur,-8.4867,118.4816,Indonesia,ID,Nusa Tenggara Barat,minor,,
Malaju,-8.3104,118.3940,Indonesia,ID,Nusa Tenggara Barat,minor,,
Kempo,-8.5429,118.2482,Indonesia,ID,Nusa Tenggara Barat,minor,,
Kalate,-8.5425,118.2470,Indonesia,ID,Nusa Tenggara Barat,minor,,
Lanci Satu,-8.4932,118.3176,Indonesia,ID,Nusa Tenggara Barat,minor,,
Kesi,-8.5338,118.1922,Indonesia,ID,Nusa Tenggara Barat,minor,,
Rasabou,-8.5369,118.2549,Indonesia,ID,Nusa Tenggara Barat,minor,,
Sorinomo,-8.2630,117.7961,Indonesia,ID,Nusa Tenggara Barat,minor,,
Dompu,-8.5365,118.4634,Indonesia,ID,Nusa Tenggara Barat,minor,,
Taloko,-8.4012,118.3165,Indonesia,ID,Nusa Tenggara Barat,minor,,
Karangmete,-8.2761,117.7502,Indonesia,ID,Nusa Tenggara Barat,minor,,
Sumur Lima,-8.4939,118.2991,Indonesia,ID,Nusa Tenggara Barat,minor,,
Wakaseko,-8.6376,121.4704,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bontang Baru,0.1194,117.4866,Indonesia,ID,Kalimantan Timur,minor,,
Benteng,-6.1184,120.4605,Indonesia,ID,Sulawesi Selatan,minor,,
Cakke,-3.4101,119.7985,Indonesia,ID,Sulawesi Selatan,minor,,
Enrekang,-3.5651,119.7702,Indonesia,ID,Sulawesi Selatan,minor,,
Baraka,-3.4079,119.8559,Indonesia,ID,Sulawesi Selatan,minor,,
Belajen,-3.3235,119.8236,Indonesia,ID,Sulawesi Selatan,minor,,
Maukeli,-8.8932,121.1616,Indonesia,ID,Nusa Tenggara Timur,minor,,
Baobe,-8.5819,121.2337,Indonesia,ID,Nusa Tenggara Timur,minor,,
Batawa,-8.8954,121.1482,Indonesia,ID,Nusa Tenggara Timur,minor,,
Aegela,-8.7323,121.3372,Indonesia,ID,Nusa Tenggara Timur,minor,,
Bhokadoke,-8.8020,121.3118,Indonesia,ID,Nusa Tenggara Timur,minor,,
Watugase,-8.7310,121.1856,Indonesia,ID,Nusa Tenggara Timur,minor,,
Gelu,-8.8503,121.2180,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nunukae,-8.8011,121.1530,Indonesia,ID,Nusa Tenggara Timur,minor,,
Puunage,-8.8816,121.2125,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nasawewe,-8.8829,121.2796,Indonesia,ID,Nusa Tenggara Timur,minor,,
Dawe,-8.8456,121.2032,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nanganumba,-8.4699,121.2227,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tibakisa,-8.7393,121.3054,Indonesia,ID,Nusa Tenggara Timur,minor,,
Tibakisa,-8.7571,121.1788,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mulakoli,-8.8044,121.2180,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mauponggo,-8.8892,121.2112,Indonesia,ID,Nusa Tenggara Timur,minor,,
Nila Dua,-8.5106,121.2793,Indonesia,ID,Nusa Tenggara Timur,minor,,
Wudu,-8.7742,121.2034,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mbay,-8.5613,121.2717,Indonesia,ID,Nusa Tenggara Timur,minor,,
Jawatiwa,-8.7073,121.2809,Indonesia,ID,Nusa Tenggara Timur,minor,,
Boanio,-8.6373,121.3234,Indonesia,ID,Nusa Tenggara Timur,minor,,
Maunuri,-8.8899,121.2806,Indonesia,ID,Nusa Tenggara Timur,minor,,
Jawakisa,-8.6604,121.2238,Indonesia,ID,Nusa Tenggara Timur,minor,,
Wagha,-8.8679,121.1589,Indonesia,ID,Nusa Tenggara Timur,minor,,
Uluwolo,-8.5753,121.2908,Indonesia,ID,Nusa Tenggara Timur,minor,,
Gero,-8.7039,121.1881,Indonesia,ID,Nusa Tenggara Timur,minor,,
Wolowada,-8.8555,121.2755,Indonesia,ID,Nusa Tenggara Timur,minor,,
Wolonio,-8.7833,121.2190,Indonesia,ID,Nusa Tenggara Timur,minor,,
Watuapi,-8.6122,121.4203,Indonesia,ID,Nusa Tenggara Timur,minor,,
Malawona,-8.6136,121.2309,Indonesia,ID,Nusa Tenggara Timur,minor,,
Doma,-8.6846,121.3278,Indonesia,ID,Nusa Tenggara Timur,minor,,
Romba,-8.9039,121.2961,Indonesia,ID,Nusa Tenggara Timur,minor,,
Maundai,-8.8993,121.2901,Indonesia,ID,Nusa Tenggara Timur,minor,,
Sukamaju,-8.8564,121.1930,Indonesia,ID,Nusa Tenggara Timur,minor,,
Lena,-8.7613,121.3010,Indonesia,ID,Nusa Tenggara Timur,minor,,
Padhahegha,-8.7733,121.1370,Indonesia,ID,Nusa Tenggara Timur,minor,,
Lokatadho,-8.8143,121.2744,Indonesia,ID,Nusa Tenggara Timur,minor,,
Pamakoe,-8.7592,121.2501,Indonesia,ID,Nusa Tenggara Timur,minor,,
Mbeku,-8.8667,121.2864,Indonesia,ID,Nusa Tenggara Timur,minor,,
